player_display_name,recent_team,season,week,season_type,fantasy_points
Dustin Hopkins,CLE,2024,16,REG,0.0
Dustin Hopkins,CLE,2024,17,REG,3.0
Dustin Hopkins,CLE,2024,18,REG,4.0
Chris Boswell,PIT,2024,1,REG,26.0
Chris Boswell,PIT,2024,2,REG,9.0
Chris Boswell,PIT,2024,3,REG,8.0
Chris Boswell,PIT,2024,4,REG,8.0
Chris Boswell,PIT,2024,5,REG,6.0
Chris Boswell,PIT,2024,6,REG,17.0
Chris Boswell,PIT,2024,7,REG,14.0
Chris Boswell,PIT,2024,8,REG,14.0
Chris Boswell,PIT,2024,10,REG,4.0
Chris Boswell,PIT,2024,11,REG,24.0
Chris Boswell,PIT,2024,12,REG,8.0
Chris Boswell,PIT,2024,13,REG,16.0
Chris Boswell,PIT,2024,14,REG,11.0
Chris Boswell,PIT,2024,15,REG,8.0
Chris Boswell,PIT,2024,16,REG,7.0
Chris Boswell,PIT,2024,17,REG,4.0
Chris Boswell,PIT,2024,18,REG,7.0
Cairo Santos,CHI,2024,1,REG,13.0
Cairo Santos,CHI,2024,2,REG,11.0
Cairo Santos,CHI,2024,3,REG,6.0
Cairo Santos,CHI,2024,4,REG,7.0
Cairo Santos,CHI,2024,5,REG,6.0
Cairo Santos,CHI,2024,6,REG,5.0
Cairo Santos,CHI,2024,8,REG,1.0
Cairo Santos,CHI,2024,9,REG,13.0
Cairo Santos,CHI,2024,10,REG,3.0
Cairo Santos,CHI,2024,11,REG,9.0
Cairo Santos,CHI,2024,12,REG,9.0
Cairo Santos,CHI,2024,13,REG,2.0
Cairo Santos,CHI,2024,14,REG,1.0
Cairo Santos,CHI,2024,15,REG,6.0
Cairo Santos,CHI,2024,16,REG,5.0
Cairo Santos,CHI,2024,17,REG,4.0
Cairo Santos,CHI,2024,18,REG,8.0
Jason Myers,SEA,2024,1,REG,10.0
Jason Myers,SEA,2024,2,REG,12.0
Jason Myers,SEA,2024,3,REG,8.0
Jason Myers,SEA,2024,4,REG,3.0
Jason Myers,SEA,2024,5,REG,10.0
Jason Myers,SEA,2024,6,REG,6.0
Jason Myers,SEA,2024,7,REG,12.0
Jason Myers,SEA,2024,8,REG,4.0
Jason Myers,SEA,2024,9,REG,2.0
Jason Myers,SEA,2024,11,REG,12.0
Jason Myers,SEA,2024,12,REG,6.0
Jason Myers,SEA,2024,13,REG,11.0
Jason Myers,SEA,2024,14,REG,12.0
Jason Myers,SEA,2024,15,REG,9.0
Jason Myers,SEA,2024,16,REG,7.0
Jason Myers,SEA,2024,17,REG,8.0
Jason Myers,SEA,2024,18,REG,8.0
Wil Lutz,DEN,2024,1,REG,11.0
Wil Lutz,DEN,2024,2,REG,6.0
Wil Lutz,DEN,2024,3,REG,16.0
Wil Lutz,DEN,2024,4,REG,5.0
Wil Lutz,DEN,2024,5,REG,13.0
Wil Lutz,DEN,2024,6,REG,5.0
Wil Lutz,DEN,2024,7,REG,18.0
Wil Lutz,DEN,2024,8,REG,4.0
Wil Lutz,DEN,2024,9,REG,4.0
Wil Lutz,DEN,2024,10,REG,2.0
Wil Lutz,DEN,2024,11,REG,9.0
Wil Lutz,DEN,2024,12,REG,22.0
Wil Lutz,DEN,2024,13,REG,11.0
Wil Lutz,DEN,2024,15,REG,8.0
Wil Lutz,DEN,2024,16,REG,12.0
Wil Lutz,DEN,2024,17,REG,6.0
Wil Lutz,DEN,2024,18,REG,8.0
Ka'imi Fairbairn,HOU,2024,1,REG,17.0
Ka'imi Fairbairn,HOU,2024,2,REG,20.0
Ka'imi Fairbairn,HOU,2024,3,REG,1.0
Ka'imi Fairbairn,HOU,2024,4,REG,6.0
Ka'imi Fairbairn,HOU,2024,5,REG,16.0
Ka'imi Fairbairn,HOU,2024,6,REG,12.0
Ka'imi Fairbairn,HOU,2024,7,REG,12.0
Ka'imi Fairbairn,HOU,2024,8,REG,11.0
Ka'imi Fairbairn,HOU,2024,9,REG,9.0
Ka'imi Fairbairn,HOU,2024,10,REG,13.0
Ka'imi Fairbairn,HOU,2024,11,REG,10.0
Ka'imi Fairbairn,HOU,2024,12,REG,11.0
Ka'imi Fairbairn,HOU,2024,13,REG,13.0
Ka'imi Fairbairn,HOU,2024,15,REG,9.0
Ka'imi Fairbairn,HOU,2024,16,REG,7.0
Ka'imi Fairbairn,HOU,2024,18,REG,5.0
Harrison Butker,KC,2024,1,REG,9.0
Harrison Butker,KC,2024,2,REG,10.0
Harrison Butker,KC,2024,3,REG,13.0
Harrison Butker,KC,2024,4,REG,5.0
Harrison Butker,KC,2024,5,REG,14.0
Harrison Butker,KC,2024,7,REG,4.0
Harrison Butker,KC,2024,8,REG,10.0
Harrison Butker,KC,2024,9,REG,7.0
Harrison Butker,KC,2024,10,REG,10.0
Harrison Butker,KC,2024,15,REG,3.0
Harrison Butker,KC,2024,16,REG,10.0
Harrison Butker,KC,2024,17,REG,5.0
Harrison Butker,KC,2024,18,REG,0.0
Younghoe Koo,ATL,2024,1,REG,4.0
Younghoe Koo,ATL,2024,2,REG,10.0
Younghoe Koo,ATL,2024,3,REG,7.0
Younghoe Koo,ATL,2024,4,REG,20.0
Younghoe Koo,ATL,2024,5,REG,17.0
Younghoe Koo,ATL,2024,6,REG,12.0
Younghoe Koo,ATL,2024,7,REG,2.0
Younghoe Koo,ATL,2024,8,REG,7.0
Younghoe Koo,ATL,2024,9,REG,3.0
Younghoe Koo,ATL,2024,10,REG,5.0
Younghoe Koo,ATL,2024,11,REG,9.0
Younghoe Koo,ATL,2024,13,REG,8.0
Younghoe Koo,ATL,2024,14,REG,7.0
Younghoe Koo,ATL,2024,15,REG,9.0
Jake Elliott,PHI,2024,1,REG,10.0
Jake Elliott,PHI,2024,2,REG,7.0
Jake Elliott,PHI,2024,3,REG,1.0
Jake Elliott,PHI,2024,4,REG,2.0
Jake Elliott,PHI,2024,6,REG,10.0
Jake Elliott,PHI,2024,7,REG,4.0
Jake Elliott,PHI,2024,8,REG,15.0
Jake Elliott,PHI,2024,9,REG,5.0
Jake Elliott,PHI,2024,10,REG,10.0
Jake Elliott,PHI,2024,11,REG,8.0
Jake Elliott,PHI,2024,12,REG,13.0
Jake Elliott,PHI,2024,13,REG,6.0
Jake Elliott,PHI,2024,14,REG,2.0
Jake Elliott,PHI,2024,15,REG,10.0
Jake Elliott,PHI,2024,16,REG,19.0
Jake Elliott,PHI,2024,17,REG,11.0
Jake Elliott,PHI,2024,18,REG,8.0
Zane Gonzalez,WAS,2024,10,REG,11.0
Zane Gonzalez,WAS,2024,11,REG,5.0
Zane Gonzalez,WAS,2024,13,REG,6.0
Zane Gonzalez,WAS,2024,16,REG,4.0
Zane Gonzalez,WAS,2024,17,REG,6.0
Zane Gonzalez,WAS,2024,18,REG,6.0
Daniel Carlson,LV,2024,1,REG,4.0
Daniel Carlson,LV,2024,2,REG,18.0
Daniel Carlson,LV,2024,3,REG,2.0
Daniel Carlson,LV,2024,4,REG,10.0
Daniel Carlson,LV,2024,5,REG,5.0
Daniel Carlson,LV,2024,6,REG,1.0
Daniel Carlson,LV,2024,7,REG,16.0
Daniel Carlson,LV,2024,8,REG,10.0
Daniel Carlson,LV,2024,9,REG,7.0
Daniel Carlson,LV,2024,11,REG,7.0
Daniel Carlson,LV,2024,12,REG,15.0
Daniel Carlson,LV,2024,13,REG,5.0
Daniel Carlson,LV,2024,14,REG,7.0
Daniel Carlson,LV,2024,15,REG,5.0
Daniel Carlson,LV,2024,16,REG,8.0
Daniel Carlson,LV,2024,17,REG,15.0
Daniel Carlson,LV,2024,18,REG,10.0
Eddy Pineiro,CAR,2024,1,REG,5.0
Eddy Pineiro,CAR,2024,2,REG,3.0
Eddy Pineiro,CAR,2024,3,REG,13.0
Eddy Pineiro,CAR,2024,4,REG,7.0
Eddy Pineiro,CAR,2024,5,REG,4.0
Eddy Pineiro,CAR,2024,6,REG,9.0
Eddy Pineiro,CAR,2024,7,REG,1.0
Eddy Pineiro,CAR,2024,8,REG,2.0
Eddy Pineiro,CAR,2024,9,REG,6.0
Eddy Pineiro,CAR,2024,10,REG,10.0
Eddy Pineiro,CAR,2024,12,REG,13.0
Eddy Pineiro,CAR,2024,13,REG,12.0
Eddy Pineiro,CAR,2024,14,REG,4.0
Eddy Pineiro,CAR,2024,15,REG,2.0
Eddy Pineiro,CAR,2024,16,REG,6.0
Eddy Pineiro,CAR,2024,17,REG,2.0
Eddy Pineiro,CAR,2024,18,REG,8.0
Greg Joseph,NYG,2024,3,REG,3.0
Greg Joseph,NYG,2024,4,REG,19.0
Greg Joseph,NYG,2024,5,REG,11.0
Greg Joseph,NYG,2024,6,REG,1.0
Greg Joseph,NYG,2024,7,REG,3.0
Greg Joseph,NYG,2024,8,REG,14.0
Greg Joseph,WAS,2024,15,REG,9.0
Greg Joseph,NYJ,2024,18,REG,6.0
Jason Sanders,MIA,2024,1,REG,10.0
Jason Sanders,MIA,2024,2,REG,4.0
Jason Sanders,MIA,2024,3,REG,3.0
Jason Sanders,MIA,2024,4,REG,9.0
Jason Sanders,MIA,2024,5,REG,12.0
Jason Sanders,MIA,2024,7,REG,4.0
Jason Sanders,MIA,2024,8,REG,11.0
Jason Sanders,MIA,2024,9,REG,9.0
Jason Sanders,MIA,2024,10,REG,15.0
Jason Sanders,MIA,2024,11,REG,11.0
Jason Sanders,MIA,2024,12,REG,12.0
Jason Sanders,MIA,2024,13,REG,3.0
Jason Sanders,MIA,2024,14,REG,16.0
Jason Sanders,MIA,2024,15,REG,8.0
Jason Sanders,MIA,2024,16,REG,21.0
Jason Sanders,MIA,2024,17,REG,10.0
Jason Sanders,MIA,2024,18,REG,8.0
Austin Seibert,WAS,2024,2,REG,22.0
Austin Seibert,WAS,2024,3,REG,9.0
Austin Seibert,WAS,2024,4,REG,11.0
Austin Seibert,WAS,2024,5,REG,10.0
Austin Seibert,WAS,2024,6,REG,15.0
Austin Seibert,WAS,2024,7,REG,17.0
Austin Seibert,WAS,2024,8,REG,13.0
Austin Seibert,WAS,2024,9,REG,9.0
Austin Seibert,WAS,2024,12,REG,9.0
Matthew Wright,SF,2024,6,REG,13.0
Matthew Wright,KC,2024,13,REG,14.0
Matthew Wright,KC,2024,14,REG,16.0
Matthew Wright,TEN,2024,17,REG,7.0
Matthew Wright,TEN,2024,18,REG,6.0
Joey Slye,NE,2024,1,REG,10.0
Joey Slye,NE,2024,2,REG,8.0
Joey Slye,NE,2024,3,REG,4.0
Joey Slye,NE,2024,4,REG,11.0
Joey Slye,NE,2024,5,REG,4.0
Joey Slye,NE,2024,6,REG,3.0
Joey Slye,NE,2024,7,REG,5.0
Joey Slye,NE,2024,8,REG,5.0
Joey Slye,NE,2024,9,REG,7.0
Joey Slye,NE,2024,10,REG,13.0
Joey Slye,NE,2024,11,REG,11.0
Joey Slye,NE,2024,12,REG,1.0
Joey Slye,NE,2024,13,REG,12.0
Joey Slye,NE,2024,15,REG,7.0
Joey Slye,NE,2024,16,REG,3.0
Joey Slye,NE,2024,17,REG,1.0
Joey Slye,NE,2024,18,REG,15.0
Matt Gay,IND,2024,2,REG,4.0
Matt Gay,IND,2024,3,REG,3.0
Matt Gay,IND,2024,4,REG,9.0
Matt Gay,IND,2024,5,REG,10.0
Matt Gay,IND,2024,6,REG,8.0
Matt Gay,IND,2024,7,REG,12.0
Matt Gay,IND,2024,8,REG,9.0
Matt Gay,IND,2024,9,REG,10.0
Matt Gay,IND,2024,10,REG,8.0
Matt Gay,IND,2024,11,REG,14.0
Matt Gay,IND,2024,12,REG,6.0
Matt Gay,IND,2024,13,REG,5.0
Matt Gay,IND,2024,15,REG,8.0
Matt Gay,IND,2024,16,REG,8.0
Matt Gay,IND,2024,17,REG,9.0
Matt Gay,IND,2024,18,REG,16.0
Chase McLaughlin,TB,2024,1,REG,15.0
Chase McLaughlin,TB,2024,2,REG,10.0
Chase McLaughlin,TB,2024,3,REG,1.0
Chase McLaughlin,TB,2024,4,REG,11.0
Chase McLaughlin,TB,2024,5,REG,16.0
Chase McLaughlin,TB,2024,6,REG,9.0
Chase McLaughlin,TB,2024,7,REG,5.0
Chase McLaughlin,TB,2024,8,REG,8.0
Chase McLaughlin,TB,2024,9,REG,7.0
Chase McLaughlin,TB,2024,10,REG,8.0
Chase McLaughlin,TB,2024,12,REG,6.0
Chase McLaughlin,TB,2024,13,REG,16.0
Chase McLaughlin,TB,2024,14,REG,4.0
Chase McLaughlin,TB,2024,15,REG,18.0
Chase McLaughlin,TB,2024,16,REG,7.0
Chase McLaughlin,TB,2024,17,REG,12.0
Chase McLaughlin,TB,2024,18,REG,11.0
Tyler Bass,BUF,2024,1,REG,10.0
Tyler Bass,BUF,2024,2,REG,8.0
Tyler Bass,BUF,2024,3,REG,12.0
Tyler Bass,BUF,2024,4,REG,6.0
Tyler Bass,BUF,2024,5,REG,8.0
Tyler Bass,BUF,2024,6,REG,5.0
Tyler Bass,BUF,2024,7,REG,10.0
Tyler Bass,BUF,2024,8,REG,7.0
Tyler Bass,BUF,2024,9,REG,14.0
Tyler Bass,BUF,2024,10,REG,13.0
Tyler Bass,BUF,2024,11,REG,6.0
Tyler Bass,BUF,2024,13,REG,5.0
Tyler Bass,BUF,2024,14,REG,6.0
Tyler Bass,BUF,2024,15,REG,15.0
Tyler Bass,BUF,2024,16,REG,8.0
Tyler Bass,BUF,2024,17,REG,8.0
Tyler Bass,BUF,2024,18,REG,5.0
Riley Patterson,NYJ,2024,9,REG,3.0
Riley Patterson,CLE,2024,15,REG,1.0
Riley Patterson,ATL,2024,16,REG,12.0
Riley Patterson,ATL,2024,17,REG,6.0
Riley Patterson,ATL,2024,18,REG,8.0
Evan McPherson,CIN,2024,1,REG,6.0
Evan McPherson,CIN,2024,2,REG,16.0
Evan McPherson,CIN,2024,3,REG,9.0
Evan McPherson,CIN,2024,4,REG,13.0
Evan McPherson,CIN,2024,5,REG,4.0
Evan McPherson,CIN,2024,6,REG,5.0
Evan McPherson,CIN,2024,7,REG,3.0
Evan McPherson,CIN,2024,8,REG,5.0
Evan McPherson,CIN,2024,9,REG,12.0
Evan McPherson,CIN,2024,10,REG,4.0
Evan McPherson,CIN,2024,11,REG,9.0
Evan McPherson,CIN,2024,13,REG,8.0
Cameron Dicker,LAC,2024,1,REG,12.0
Cameron Dicker,LAC,2024,2,REG,10.0
Cameron Dicker,LAC,2024,3,REG,4.0
Cameron Dicker,LAC,2024,4,REG,6.0
Cameron Dicker,LAC,2024,6,REG,12.0
Cameron Dicker,LAC,2024,7,REG,21.0
Cameron Dicker,LAC,2024,8,REG,9.0
Cameron Dicker,LAC,2024,9,REG,3.0
Cameron Dicker,LAC,2024,10,REG,9.0
Cameron Dicker,LAC,2024,11,REG,12.0
Cameron Dicker,LAC,2024,12,REG,16.0
Cameron Dicker,LAC,2024,13,REG,12.0
Cameron Dicker,LAC,2024,14,REG,5.0
Cameron Dicker,LAC,2024,15,REG,6.0
Cameron Dicker,LAC,2024,16,REG,10.0
Cameron Dicker,LAC,2024,17,REG,17.0
Cameron Dicker,LAC,2024,18,REG,15.0
John Parker Romo,MIN,2024,10,REG,13.0
John Parker Romo,MIN,2024,11,REG,6.0
John Parker Romo,MIN,2024,12,REG,13.0
John Parker Romo,MIN,2024,13,REG,14.0
Brandon Aubrey,DAL,2024,1,REG,21.0
Brandon Aubrey,DAL,2024,2,REG,17.0
Brandon Aubrey,DAL,2024,3,REG,11.0
Brandon Aubrey,DAL,2024,4,REG,11.0
Brandon Aubrey,DAL,2024,5,REG,10.0
Brandon Aubrey,DAL,2024,6,REG,12.0
Brandon Aubrey,DAL,2024,8,REG,6.0
Brandon Aubrey,DAL,2024,9,REG,9.0
Brandon Aubrey,DAL,2024,10,REG,7.0
Brandon Aubrey,DAL,2024,11,REG,6.0
Brandon Aubrey,DAL,2024,12,REG,12.0
Brandon Aubrey,DAL,2024,13,REG,9.0
Brandon Aubrey,DAL,2024,14,REG,9.0
Brandon Aubrey,DAL,2024,15,REG,16.0
Brandon Aubrey,DAL,2024,16,REG,21.0
Brandon Aubrey,DAL,2024,17,REG,1.0
Brandon Aubrey,DAL,2024,18,REG,14.0
Cade York,WAS,2024,1,REG,2.0
Cade York,CIN,2024,14,REG,9.0
Cade York,CIN,2024,15,REG,7.0
Cade York,CIN,2024,16,REG,8.0
Cade York,CIN,2024,17,REG,6.0
Cade York,CIN,2024,18,REG,14.0
Anders Carlson,SF,2024,7,REG,8.0
Anders Carlson,SF,2024,8,REG,16.0
Anders Carlson,NYJ,2024,11,REG,11.0
Anders Carlson,NYJ,2024,13,REG,1.0
Anders Carlson,NYJ,2024,14,REG,16.0
Anders Carlson,NYJ,2024,15,REG,7.0
Anders Carlson,NYJ,2024,16,REG,3.0
Jake Moody,SF,2024,1,REG,26.0
Jake Moody,SF,2024,2,REG,5.0
Jake Moody,SF,2024,3,REG,6.0
Jake Moody,SF,2024,4,REG,13.0
Jake Moody,SF,2024,5,REG,8.0
Jake Moody,SF,2024,10,REG,12.0
Jake Moody,SF,2024,11,REG,5.0
Jake Moody,SF,2024,12,REG,5.0
Jake Moody,SF,2024,13,REG,4.0
Jake Moody,SF,2024,14,REG,8.0
Jake Moody,SF,2024,15,REG,9.0
Jake Moody,SF,2024,16,REG,5.0
Jake Moody,SF,2024,17,REG,4.0
Jake Moody,SF,2024,18,REG,8.0
Chad Ryland,ARI,2024,5,REG,11.0
Chad Ryland,ARI,2024,6,REG,8.0
Chad Ryland,ARI,2024,7,REG,5.0
Chad Ryland,ARI,2024,8,REG,10.0
Chad Ryland,ARI,2024,9,REG,11.0
Chad Ryland,ARI,2024,10,REG,7.0
Chad Ryland,ARI,2024,12,REG,6.0
Chad Ryland,ARI,2024,13,REG,17.0
Chad Ryland,ARI,2024,14,REG,4.0
Chad Ryland,ARI,2024,15,REG,14.0
Chad Ryland,ARI,2024,16,REG,15.0
Chad Ryland,ARI,2024,17,REG,3.0
Chad Ryland,ARI,2024,18,REG,14.0
Blake Grupe,NO,2024,1,REG,22.0
Blake Grupe,NO,2024,2,REG,8.0
Blake Grupe,NO,2024,3,REG,6.0
Blake Grupe,NO,2024,4,REG,7.0
Blake Grupe,NO,2024,5,REG,1.0
Blake Grupe,NO,2024,6,REG,10.0
Blake Grupe,NO,2024,7,REG,4.0
Blake Grupe,NO,2024,8,REG,8.0
Blake Grupe,NO,2024,9,REG,12.0
Blake Grupe,NO,2024,10,REG,8.0
Blake Grupe,NO,2024,11,REG,5.0
Blake Grupe,NO,2024,13,REG,10.0
Blake Grupe,NO,2024,14,REG,2.0
Blake Grupe,NO,2024,15,REG,10.0
Blake Grupe,NO,2024,17,REG,4.0
Blake Grupe,NO,2024,18,REG,14.0
Jake Bates,DET,2024,1,REG,8.0
Jake Bates,DET,2024,2,REG,10.0
Jake Bates,DET,2024,3,REG,2.0
Jake Bates,DET,2024,4,REG,6.0
Jake Bates,DET,2024,6,REG,19.0
Jake Bates,DET,2024,7,REG,8.0
Jake Bates,DET,2024,8,REG,12.0
Jake Bates,DET,2024,9,REG,6.0
Jake Bates,DET,2024,10,REG,12.0
Jake Bates,DET,2024,11,REG,12.0
Jake Bates,DET,2024,12,REG,8.0
Jake Bates,DET,2024,13,REG,12.0
Jake Bates,DET,2024,14,REG,11.0
Jake Bates,DET,2024,15,REG,6.0
Jake Bates,DET,2024,16,REG,10.0
Jake Bates,DET,2024,17,REG,11.0
Jake Bates,DET,2024,18,REG,8.0
Will Reichard,MIN,2024,1,REG,4.0
Will Reichard,MIN,2024,2,REG,11.0
Will Reichard,MIN,2024,3,REG,12.0
Will Reichard,MIN,2024,4,REG,7.0
Will Reichard,MIN,2024,5,REG,16.0
Will Reichard,MIN,2024,7,REG,15.0
Will Reichard,MIN,2024,8,REG,8.0
Will Reichard,MIN,2024,9,REG,3.0
Will Reichard,MIN,2024,14,REG,6.0
Will Reichard,MIN,2024,15,REG,15.0
Will Reichard,MIN,2024,16,REG,12.0
Will Reichard,MIN,2024,17,REG,11.0
Will Reichard,MIN,2024,18,REG,11.0
Cam Little,JAX,2024,1,REG,7.0
Cam Little,JAX,2024,2,REG,7.0
Cam Little,JAX,2024,3,REG,5.0
Cam Little,JAX,2024,4,REG,11.0
Cam Little,JAX,2024,5,REG,14.0
Cam Little,JAX,2024,6,REG,4.0
Cam Little,JAX,2024,7,REG,6.0
Cam Little,JAX,2024,8,REG,10.0
Cam Little,JAX,2024,9,REG,1.0
Cam Little,JAX,2024,10,REG,1.0
Cam Little,JAX,2024,11,REG,8.0
Cam Little,JAX,2024,13,REG,6.0
Cam Little,JAX,2024,14,REG,4.0
Cam Little,JAX,2024,15,REG,15.0
Cam Little,JAX,2024,16,REG,2.0
Cam Little,JAX,2024,17,REG,10.0
Cam Little,JAX,2024,18,REG,15.0
Spencer Shrader,IND,2024,1,REG,3.0
Spencer Shrader,NYJ,2024,10,REG,7.0
Spencer Shrader,KC,2024,11,REG,3.0
Spencer Shrader,KC,2024,12,REG,13.0
Brayden Narveson,GB,2024,1,REG,11.0
Brayden Narveson,GB,2024,2,REG,12.0
Brayden Narveson,GB,2024,3,REG,13.0
Brayden Narveson,GB,2024,4,REG,3.0
Brayden Narveson,GB,2024,5,REG,7.0
Brayden Narveson,GB,2024,6,REG,11.0
Brayden Narveson,TEN,2024,16,REG,2.0
Joshua Karty,LA,2024,1,REG,9.0
Joshua Karty,LA,2024,2,REG,4.0
Joshua Karty,LA,2024,3,REG,9.0
Joshua Karty,LA,2024,4,REG,15.0
Joshua Karty,LA,2024,5,REG,1.0
Joshua Karty,LA,2024,7,REG,2.0
Joshua Karty,LA,2024,8,REG,4.0
Joshua Karty,LA,2024,9,REG,8.0
Joshua Karty,LA,2024,10,REG,19.0
Joshua Karty,LA,2024,11,REG,4.0
Joshua Karty,LA,2024,12,REG,2.0
Joshua Karty,LA,2024,13,REG,3.0
Joshua Karty,LA,2024,14,REG,8.0
Joshua Karty,LA,2024,15,REG,13.0
Joshua Karty,LA,2024,16,REG,8.0
Joshua Karty,LA,2024,17,REG,9.0
Joshua Karty,LA,2024,18,REG,17.0
Jude McAtamney,NYG,2024,9,REG,4.0
